Item Name,Item Details,Item Image,Item Currency Symbol,Item Final Price,Item Url
Remy Martin XO Gift Pack,"Special holiday Remy Martin XO 700ml Pack with 2 free Remy Martin glasses.  
 ",https://cdn.shopify.com/s/files/1/2141/9909/products/Remy_Martin_Glasspack_Open_grande.jpg?v=1511944122,₱,"2,799.00",https://boozy.ph/collections/all/products/remy-martin-xo-glasspack
Rochefort 10 330ml,"The top product from the Rochefort Trappist brewery, it is often called the “Marvellous. Strong plum, raisin, and black currant palate, with ascending notes of vinousness and other complexities. 11.3% ABV",https://cdn.shopify.com/s/files/1/2141/9909/products/Rochefort10_grande.jpg?v=1500884098,₱,"8,449.00",https://boozy.ph/collections/all/products/rochefort-10-330ml
Rochefort 6 330ml,"“Rochefort 6” is the oldest Rochefort Trappist beer. It has a strong malt taste with an earthy, herbal palate (a hint of Darjeeling tea), which develops into a deep fruitiness and is slightly bitter at the finish. 7.5% ABV",https://cdn.shopify.com/s/files/1/2141/9909/products/Rochefort6_grande.jpg?v=1500883907,₱,299.00,https://boozy.ph/collections/all/products/rochefort-6-330ml
Rochefort 8 330ml,"Originally this beer was only brewed for New Year’s Eve celebrations, now available all year. Sometimes this beer is also referred to as the “Special.” Rich fruitiness and a slightly spiced dryness, like that of a cake, which gives a balanced finish to the final notes. 9.2% ABV",https://cdn.shopify.com/s/files/1/2141/9909/products/Rochefort8_grande.jpeg?v=1500884008,₱,199.00,https://boozy.ph/collections/all/products/rochefort-8-330ml
Ron Botran Solera 1L,"A superb luxury Guatemalan rum. Botran's rums are aged in a solera system high up in the mountains, and the solera is fed with a proportion of rums aged in sherry and port casks as well as ex-bourbon. The rums used for Solera 1893 are made with virgin sugar cane honey and are matured for between 5 and 18 years before going into the solera.",https://cdn.shopify.com/s/files/1/2141/9909/products/Ron_Botran_grande.jpg?v=1500884658,₱,249.00,https://boozy.ph/collections/all/products/ron-botran-solera-1l
Russian Standard Imperia 750ml,"Imperia has been 8 times distilled. It is an exceptionally pure and clean taste with a light herbal aroma and elegant, full body.",https://cdn.shopify.com/s/files/1/2141/9909/products/RussianStandardImperia_grande.jpg?v=1500523919,₱,"2,049.00",https://boozy.ph/collections/all/products/russian-standard-imperia-750ml
Sapporo 330ml,"Sapporo is the oldest beer brand in Japan. The iconic star, initially the symbol of the pioneers in the area of Sapporo, was chosen to represent the pioneering spirit behind the brand. Sapporo Premium has an amazingly crisp taste, refreshing flavour, and refined bitterness to leave a clean finish. 5% ABV",https://cdn.shopify.com/s/files/1/2141/9909/products/Sapporo_grande.jpg?v=1500430880,₱,"2,099.00",https://boozy.ph/collections/all/products/sapporo-330ml
Schweppes Soda Water 330ml,Schweppes Soda Water 330ml,https://cdn.shopify.com/s/files/1/2141/9909/products/Schweppes_Soda_Water_grande.jpg?v=1504680749,₱,149.00,https://boozy.ph/collections/all/products/schweppes-soda-water-330ml
Silver Top Gin 700ml,"Silver Top gin is made in Holland by Bols, the brand is massive throughout most of the of Europe.",https://cdn.shopify.com/s/files/1/2141/9909/products/silver_top_gin_grande.jpg?v=1502426353,₱,49.00,https://boozy.ph/collections/all/products/silver-top-gin-700ml
Singleton 12yo 700ml,"A straightforward, nutty and malty single malt from Speyside.",https://cdn.shopify.com/s/files/1/2141/9909/products/Singleton12yo_grande.jpg?v=1500526854,₱,749.00,https://boozy.ph/collections/all/products/singleton-12yo-700ml
Sipsmith London Dry Gin 700ml,"The quintessential expression of a classic, traditional London Dry Gin. Bold, complex and aromatic – smooth enough for a Martini, but rich and balanced, perfect for a G&T.",https://cdn.shopify.com/s/files/1/2141/9909/products/sipsmith_dry_gin_grande.jpg?v=1502426490,₱,"2,899.00",https://boozy.ph/collections/all/products/sipsmith-london-dry-gin-700ml
Smirnoff Mule 330ml 4Pack,A blend of ginger beer and Smirnoff Vodka with a twist of lime.,https://cdn.shopify.com/s/files/1/2141/9909/products/Smirnoff_4_Pack_grande.jpg?v=1504599426,₱,"2,499.00",https://boozy.ph/collections/all/products/smirnoff-mule-330ml-4pack
Smirnoff Red 750ml,"Pure, clean and ultra smooth, it is a classic taste of Russian vodka.",https://cdn.shopify.com/s/files/1/2141/9909/products/Smirnoff_grande.jpg?v=1500524029,₱,189.00,https://boozy.ph/collections/all/products/smirnoff-red-750ml
Spey 12yo 700ml,"The Speyside Distillery is situated at the Tromie river, one of the tributaries of the Spey river, not far from Kingussie. Although they started building the distillery in 1957 production hasn't started before December 1990. Since 2012 the distillery is owned by the Harvey's of Edinburgh and they have set up a program that should rigorously improve the quality by investing in better casks leading to better finishes.",https://cdn.shopify.com/s/files/1/2141/9909/products/spey12_grande.jpeg?v=1508238424,₱,599.00,https://boozy.ph/collections/all/products/spey-12yo-700ml
Spey 18yo 700ml,"Spey 18YO is carefully selected from some of the oldest Spey whisky stocks. Maturation in vintage Sherry butts produces a velvety smooth, mellow whisky with big, mouth filling flavours. Deliciously sweet and well balanced.",https://cdn.shopify.com/s/files/1/2141/9909/products/spey18_grande.jpg?v=1508238576,₱,"2,349.00",https://boozy.ph/collections/all/products/spey-18yo-700ml
Sprite,Sprite,https://cdn.shopify.com/s/files/1/2141/9909/products/Sprite_grande.jpg?v=1500536541,₱,"5,499.00",https://boozy.ph/collections/all/products/sprite
St. Germaine Elderflower 700ml,"St. Germain is an artisanal French liqueur made from hand-picked elderflower blossoms. The starry white flowers are gathered by 40-50 men pedaling the Alpen French countryside picking the flowers that will be distilled into this intoxicating nectar. Blended with a small amount of citrus and natural cane sugar to accentuate the subtle flavor of the elderflowers, the resulting liqueur is delicate and balanced with fresh floral aromas and flavors and hints of pear, apricot and grapefruit zest.",https://cdn.shopify.com/s/files/1/2141/9909/products/st_germain_elder_flower_grande.jpg?v=1502426680,₱,49.00,https://boozy.ph/collections/all/products/st-germaine-elderflower-700ml
Stella Artois 330ml,"Stella Artois is a classic Belgian lager. Its crisp, refreshing flavour pairs well with intensely flavoured Thai, Asian fusion and Indian dishes. The bitterness also helps cut through cream sauces in pastas and contrasts the creaminess of flavourful semi-soft cheeses such as Havarti, Morbier and artisanal cheddars. 5% ABV",https://cdn.shopify.com/s/files/1/2141/9909/products/Stella_grande.jpg?v=1500430999,₱,"2,999.00",https://boozy.ph/collections/all/products/stella-artois-330ml
Stella Artois Promo Pack with Glass,Get a free iconic Stella Artois beer glass with this Stella Artois six pack. ,https://cdn.shopify.com/s/files/1/2141/9909/products/SA-6_glass_grande.jpg?v=1508426850,₱,99.00,https://boozy.ph/collections/all/products/stella-artois-oktoberfest-promo-pack-with-glass
Stella Rosa Berry 750ml,"Stella Rosa Berry is a Moscato-based blend from the Piedmont region of Italy with a touch of natural berry flavor.  Sweet, but not overly sweet with just enough bubbles.  Great as an aperitif or with light meals.  Refreshing taste with a clean finish.  ABV 5%",https://cdn.shopify.com/s/files/1/2141/9909/products/Berry_grande.jpg?v=1512352559,₱,599.00,https://boozy.ph/collections/all/products/stella-rosa-berry-750ml
Stella Rosa Bianco 750ml,Stella Rosa Bianco is a Moscato-based blend from the Piedmont region of Italy.  Sweet but not overly sweet with just enough bubbles.  Great as an aperitif or with light meals.  ABV 5%,https://cdn.shopify.com/s/files/1/2141/9909/products/Stella_Bianco_grande.jpg?v=1512352442,₱,"1,149.00",https://boozy.ph/collections/all/products/stella-rosa-bianco-750ml
Stella Rosa Black 750ml,The highest quality Italian red wines and natural fruit flavors blended together to create an intense Stella Rosa with a touch of sparkle.  Refreshing and seductive. ABV 5%,https://cdn.shopify.com/s/files/1/2141/9909/products/Black_grande.jpg?v=1512352571,₱,"1,149.00",https://boozy.ph/collections/all/products/stella-rosa-black-750ml
Stella Rosa Imperiale Moscato Rose 750ml,"Stella Rosa Imperiale Moscato Rose shows a creamy, medium-bodied texture with a balanced acidity, natural residual sugar, and full sparkle.  It expresses a rich flavors of Georgia peach and finishes semi-sweet and fresh.  
Recommended Pairings:

Gorgonzola Cheese
Seafood Linguini with Garlic Sauce
Black Cherry Chocolate Cake

ABV 11%",https://cdn.shopify.com/s/files/1/2141/9909/products/Moscato_Rose_grande.jpg?v=1512366774,₱,"1,149.00",https://boozy.ph/collections/all/products/stella-rosa-imperiale-moscato-rose-750ml
Stella Rosa Imperiale Prosecco 750ml,"The mouthfeel shows a touch of roundness while balanced acidity and fine perlage brighten the palate.  It expresses delicate flavors of Bosc pear, yellow apple, and lemon on the palate.  
Recommended Pairings:

Gorgonzola and Ricotta Cheese
Shrimp Ceviche with Avocado
Prosciutto
Lemon Tarts

 
 
 
 ",https://cdn.shopify.com/s/files/1/2141/9909/products/Prosecco_Imperial_grande.jpg?v=1512366994,₱,"2,249.00",https://boozy.ph/collections/all/products/stella-rosa-imperiale-prosecco-750ml
Stella Rosa Moscato 750ml,"Stella Rosa Moscato is a semi-sweet wine from the Piedmont region of Italy.  It's sweet but not too sweet with just enough bubbles, great as an aperitif or with light meals, giving off a refreshing taste with a clean finish. ABV 5%
 ",https://cdn.shopify.com/s/files/1/2141/9909/products/Moscato_Wine_grande.jpg?v=1512352606,₱,"2,249.00",https://boozy.ph/collections/all/products/stella-rosa-moscato-750ml
Stella Rosa Peach 750ml,Stella Rosa Peach is a Moscato-based blend infused with natural white and yellow peaches from the Piedmont region of Italy.  Sweet but not overly sweet with just enough bubbles.,https://cdn.shopify.com/s/files/1/2141/9909/products/Stella_Peach_grande.jpg?v=1512352546,₱,"1,149.00",https://boozy.ph/collections/all/products/stella-rosa-peach-750ml
Stella Rosa Pink 750ml,Stella Rosas Pink is a Moscato-based rose from the Piedmont region of Italy.  Sweet but not overly sweet with just enough bubbles.  Great as an aperitif or with light meals.  Refreshing taste with a clean finish.  ABV 5%,https://cdn.shopify.com/s/files/1/2141/9909/products/Stella_Pink_grande.jpg?v=1512352617,₱,"1,149.00",https://boozy.ph/collections/all/products/stella-rosa-pink-750ml
Stella Rosa Platinum 750ml,Stella Rosa Platinum is the new luxury edition that comes from vineyards in the Piedmont region of Italy.  The wine has high natural acidity and low pH; it is bright and full bodied with the perfect hint of sweetness. ABV 5%,https://cdn.shopify.com/s/files/1/2141/9909/products/Stella_Rosa_Platinum_grande.jpg?v=1512352432,₱,"1,149.00",https://boozy.ph/collections/all/products/stella-rosa-platinum-750ml
Stella Rosa Red 750ml,"Stella Rosa RED is seductive, rich, and full-bodied with a hint of sweetness.  Served chilled with fresh fruit, cheese, spicy cuisine, and desserts.  Stellabrate life with friends and a bottle of Stella Rosa RED. ABV 5%",https://cdn.shopify.com/s/files/1/2141/9909/products/Stella_Red_grande.jpg?v=1512352637,₱,"1,149.00",https://boozy.ph/collections/all/products/stella-rosa-red-750ml
Stella Rosa Rosso 750ml,From the beautiful village of Santo Stefano Belbo in Piedmont comes our delicious Stella Rosa Rosso.  A refreshing red win to be served chilled and accompanied by fresh fruit and cheese.,https://cdn.shopify.com/s/files/1/2141/9909/products/Rosso_grande.jpg?v=1512352649,₱,"1,149.00",https://boozy.ph/collections/all/products/stella-rosa-rosso-750ml
Stolichnaya 750ml,"Stolichnaya is a classically-styled, exceptionally smooth vodka.",https://cdn.shopify.com/s/files/1/2141/9909/products/Stolichnaya_grande.jpg?v=1500524140,₱,"1,149.00",https://boozy.ph/collections/all/products/stolichnaya-750ml
Suntory Hakushu 12yo 700ml,"Hakushu is a “green and fresh” whisky, praised by the most curious whisky connoisseurs and lovers of gastronomy.",https://cdn.shopify.com/s/files/1/2141/9909/products/hakusho_12_grande.jpg?v=1502424801,₱,599.00,https://boozy.ph/collections/all/products/suntory-hakushu-12yo-700ml
Suntory Hakushu 18yo 700ml,"A fantastic Japanese whisky that hits all the right notes. A malty, fruity whisky of real quality.",https://cdn.shopify.com/s/files/1/2141/9909/products/hakusho_18_grande.jpg?v=1502424916,₱,"6,149.00",https://boozy.ph/collections/all/products/suntory-hakushu-18yo-700ml
Suntory Hakushu Single Malt 700ml,The best single malt whisky with no age statement according to the World Whiskies Awards 2014.,https://cdn.shopify.com/s/files/1/2141/9909/products/hakushu_regular_grande.jpg?v=1502425018,₱,"27,599.00",https://boozy.ph/collections/all/products/suntory-hakushu-single-malt-700ml
Suntory Kakubin Japanese Whisky 700ml,"A classic blended whisky from Suntory - the core ingredients in countless cocktails over the many, many years its been produced by the legendary Japanese producers.",https://cdn.shopify.com/s/files/1/2141/9909/products/suntory_kakubin_japenese_grande.jpg?v=1512810359,₱,"6,149.00",https://boozy.ph/collections/all/products/suntory-kakubin-japanese-whisky-700ml
Suntory The Chita 700ml,"Japanese single grain whisky from the Chita distillery, one of the selection of fantastic distilleries owned by Suntory. This is their main expression - a whisky matured in a combination of Sherry, bourbon and (interestingly) wine casks. Good whisky for the summer months.",https://cdn.shopify.com/s/files/1/2141/9909/products/suntory_the_chita_grande.jpg?v=1505712525,₱,949.00,https://boozy.ph/collections/all/products/suntory-the-chita-700ml
Super Nikka Whisky (Rare) 700ml,"Opulent and gently peaty with the essence of aged sherry casks, this whisky goes down smooth with a well-rounded and balanced flavor.",https://cdn.shopify.com/s/files/1/2141/9909/products/supernikkarare_grande.jpg?v=1508239511,₱,"4,949.00",https://boozy.ph/collections/all/products/super-nikka-whisky-rare-700ml
Talisker 10yo 700ml,"A classic Island dram from the Isle of Skye. Lots of spice and fresh, tangy peat.",https://cdn.shopify.com/s/files/1/2141/9909/products/Talisker10yo_grande.jpg?v=1500526718,₱,"6,349.00",https://boozy.ph/collections/all/products/talisker-10yo-700ml
Tanqueray 1L,"A perfectionist who kept it simple. Four botanicals, juniper, coriander, angelica and liquorice to create the perfect balance. A balance that created a flavor. A flavor that created a taste. The red waxed seal passed on from one generation to the next mark this gin above all other.",https://cdn.shopify.com/s/files/1/2141/9909/products/Tanqueray750ml_710e2836-7159-4f80-8e5f-81bd53c74b57_grande.jpg?v=1502584997,₱,"3,799.00",https://boozy.ph/collections/all/products/tanqueray-1l
Tanqueray 700ml,"A perfectionist who kept it simple. Four botanicals, juniper, coriander, angelica and liquorice to create the perfect balance. A balance that created a flavor. A flavor that created a taste. The red waxed seal passed on from one generation to the next mark this gin above all other.",https://cdn.shopify.com/s/files/1/2141/9909/products/Tanqueray750ml_grande.jpg?v=1500516605,₱,"1,249.00",https://boozy.ph/collections/all/products/tanqueray-700ml
Tanqueray No.10 Gin 700ml,"We proudly introduce you to Tanqueray No. TEN®, the finest-tasting spirit. Crafted in the small No. 10 still, Tanqueray No. TEN is distilled with fresh citrus for a brighter taste. A gin like no other, Tanqueray No. TEN elevates every cocktail.",https://cdn.shopify.com/s/files/1/2141/9909/products/tanq_10_grande.jpg?v=1502426970,₱,999.00,https://boozy.ph/collections/all/products/tanqueray-no-10-gin-700ml
Taste of Scotland,"Taste of Scotland
Curious about what Scotland has to offer? Sample some great single malts in this Taste of Scotland pack. You get one bottle each of Macallan 12, Glenlivet 12 and Glenfiddich 12.",https://cdn.shopify.com/s/files/1/2141/9909/products/Taste_of_Scotland_A_grande.jpg?v=1505460113,₱,"2,099.00",https://boozy.ph/collections/all/products/taste-of-scotland
Tequila Rose 750ml,Tequila Rose is a Mexican cream liqueur. It is a mixture of strawberry cream liqueur and tequila.,https://cdn.shopify.com/s/files/1/2141/9909/products/TequilaRose_grande.jpg?v=1500526164,₱,"7,799.00",https://boozy.ph/collections/all/products/tequila-rose-750ml
The Botanist Islay Dry Gin 700ml,"The Botanist is back with a brand new beat bottle! Made by the geniuses at the Bruichladdich distillery, the Islay gin is jam packed with a tasty selection of botanicals big enough to make any botanist swoon.",https://cdn.shopify.com/s/files/1/2141/9909/products/botanist_gin_grande.jpg?v=1502415022,₱,849.00,https://boozy.ph/collections/all/products/the-botanist-islay-dry-gin-700ml
Tiki Lovers Dark Rum 700ml,"A punchy dark rum from Tiki Lovers, a blend of Jamaican pot still and Bajan rum aged for 2 to 3 years finished with a dash of young column distilled rum from Trinidad and Guyana.",https://cdn.shopify.com/s/files/1/2141/9909/products/Tiki_Lovers_Dark_Rum_grande.jpg?v=1500884805,₱,"3,199.00",https://boozy.ph/collections/all/products/tiki-lovers-dark-rum-700ml
Tito's Handmade Vodka 750ml,"Tito’s Handmade Vodka is produced in Austin at Texas’ oldest legal distillery. We make it in batches, use old-fashioned pot stills, and taste-test every batch. Tito’s Handmade Vodka is designed to be savored by spirit connoisseurs and everyday drinkers alike. Our process, similar to those used to make fine single malt scotches and high-end French cognacs, requires more skill and effort than others, but it's well worth it.",https://cdn.shopify.com/s/files/1/2141/9909/products/titos_grande.jpg?v=1505709180,₱,"1,399.00",https://boozy.ph/collections/all/products/titos-handmade-vodka-750ml
Tonic Water,Tonic Water,https://cdn.shopify.com/s/files/1/2141/9909/products/TonicWater_grande.jpg?v=1500536789,₱,"2,049.00",https://boozy.ph/collections/all/products/tonic-water
Triple J Special,"1 bottle Jack Daniels 1L
1 bottle Johnnie Walker Black Label 1L
1 bottle Jose Cuervo Gold 1L",https://cdn.shopify.com/s/files/1/2141/9909/products/Halloween_Pack_1_Drinks_Only_grande.jpg?v=1508930679,₱,49.00,https://boozy.ph/collections/all/products/triple-j-special
Ultimate Shots Pack,"Ultimate Shots Pack
Get the party started with the ultimate shots pack with two bottles of Jagermeister and two bottles of Jose Cuervo Gold 1L.",https://cdn.shopify.com/s/files/1/2141/9909/products/Ultimate_Shots_Pack_A_grande.jpg?v=1505459751,₱,"3,149.00",https://boozy.ph/collections/all/products/ultimate-shots-pack
Ungava Gin 700ml,"Ungava Gin, handcrafted and distilled in small batches, captures, this wild beauty with a blend of 100% natural ingredients that give it its captivating aroma and intriguing colour. Discover the purity and taste of the Canadian North.",https://cdn.shopify.com/s/files/1/2141/9909/products/UngavaGin_grande.jpg?v=1500516702,₱,"2,899.00",https://boozy.ph/collections/all/products/ungava-gin-700ml
Vacarri Sambuca 700ml,Vaccari Sambuca is an Italian liqueur with an aniseed flavour.,https://cdn.shopify.com/s/files/1/2141/9909/products/VacarriSambuca_grande.jpg?v=1500526389,₱,"1,649.00",https://boozy.ph/collections/all/products/vacarri-sambuca-700ml
Veuve Clicquot Brut 750ml,Veuve Clicquot Yellow Label is one of the most popular and recognisable Champagnes in the world.,https://cdn.shopify.com/s/files/1/2141/9909/products/VeuveClicquotBrut_grande.jpg?v=1500352306,₱,"1,249.00",https://boozy.ph/collections/all/products/veuve-clicquot-brut-750ml
Veuve Clicquot Rose 750ml,"This non-vintage Rose has a luminous color with a romantic pink shade. The nose is generous and elegant, with initial aromas of fresh red fruit continuing on to dried fruits and almonds.",https://cdn.shopify.com/s/files/1/2141/9909/products/VeuveClicquotRose_grande.jpg?v=1500352417,₱,"3,399.00",https://boozy.ph/collections/all/products/veuve-clicquot-rose-750ml
Warsteiner 330ml,"A classic German pilsener made from top quality ingredients and particularly soft brew water. A mild, well-balanced beer with a slightly tart taste. 4.8% ABV",https://cdn.shopify.com/s/files/1/2141/9909/products/Warsteiner_grande.jpg?v=1500884390,₱,"4,099.00",https://boozy.ph/collections/all/products/warsteiner-330ml
Whiskey Rocks Large (2) by Crate & Barrel,"Giving ""on the rocks"" new meaning, these sculptural soapstone hexagons cool down fine spirits without watering down the flavor. Freeze the rocks for a chilling effect, or heat them to keep a drink warm. Odorless and tasteless extra-large rocks have beveled edges to avoid damaging barware.",https://cdn.shopify.com/s/files/1/2141/9909/products/whiskey-rocks-large-set-of-two_grande.jpg?v=1511853807,₱,99.00,https://boozy.ph/collections/all/products/whiskey-rocks-large-2-by-crate-barrel
Wild Turkey 81 750ml,"A lower strength bourbon from Wild Turkey, bottled at 81 proof (40.5% abv) and created by the associate distiller Eddie Russell, the son of master distiller Jimmy Russell. This has a high rye content in the mash bill and is aged in casks with a heavy char - the result of which is huge flavour and complexity without the same heat as the 101 proof.",https://cdn.shopify.com/s/files/1/2141/9909/products/wild_turkey_81_grande.jpg?v=1505710244,₱,"1,149.00",https://boozy.ph/collections/all/products/wild-turkey-81-750ml
Wild Turkey American Honey 700ml,A quality bourbon liqueur made with Wild Turkey Kentucky Bourbon and pure honey. The recently revamped packaging looks much better too. American Honey was named as World's Best Whisky Liqueur three years in a row.,https://cdn.shopify.com/s/files/1/2141/9909/products/Wild_Turkey_American_Honey_grande.jpg?v=1513218714,₱,"1,399.00",https://boozy.ph/collections/all/products/wild-turkey-american-honey-700ml
Wild Turkey Rye 700ml,"A fabulous rye whiskey from the Wild Turkey brand - this is a top-quality choice for use in cocktails, but also tasted mighty fine splashed over a couple of ice cubes. Try it in a Manhattan or and Old Fashioned.
This is the 81 proof (otherwise known as 40.5% ABV).",https://cdn.shopify.com/s/files/1/2141/9909/products/wild_turkey_rye_grande.jpg?v=1505710409,₱,"1,449.00",https://boozy.ph/collections/all/products/wild-turkey-rye-700ml
Yamazaki 12yo 700ml,"Surprising, delicate yet profound experience of a Japanese single malt.",https://cdn.shopify.com/s/files/1/2141/9909/products/Yamazaki12yo_grande.jpg?v=1500432087,₱,"2,299.00",https://boozy.ph/collections/all/products/yamazaki-12yo-700ml
Yamazaki 18yo 700ml,"An award winning Japanese single malt, rich with mature autumn fruit.Best Japanese Single Malt - 2015World Whiskies Awards",https://cdn.shopify.com/s/files/1/2141/9909/products/Yamazaki18yo_grande.jpg?v=1500434198,₱,"11,849.00",https://boozy.ph/collections/all/products/yamazaki-18yo-700ml
Yamazaki Single Malt 700ml,"Spiritual and deep, its signature multi-layered taste is highly praised by whisky connoisseurs all over the world.",https://cdn.shopify.com/s/files/1/2141/9909/products/YamazakiSingleMalt_grande.jpg?v=1500596872,₱,"35,249.00",https://boozy.ph/collections/all/products/yamazaki-single-malt-700ml
Yellow Tail Cabernet Sauvignon 750ml,"The most popular wine in America, lush, fresh fruit greets the drinker through an opulent bouquet of black cherries and chocolate. These flavors persist through the palate with a hint of mocha and cinnamon. Perfect for entertaining.",https://cdn.shopify.com/s/files/1/2141/9909/products/Yellow_Tail_Cabernet_Sauvignon_grande.jpg?v=1511858751,₱,"5,999.00",https://boozy.ph/collections/all/products/yellow-tail-cabernet-sauvignon-750ml
Yellow Tail Merlot 750ml,"Ripe and appealing with red berry and cherry fruit flavors along with a hint of mint. Picks up a touch of vanilla on the soft, velvety finish. Perfect for any meal, or to serve at your next party.",https://cdn.shopify.com/s/files/1/2141/9909/products/Yellow_Tail_Merlot_grande.jpg?v=1511858795,₱,549.00,https://boozy.ph/collections/all/products/yellow-tail-merlot-750ml
Yellow Tail Moscato 750ml,"""A sweet and floral wine, displaying flavors of light pear and cantaloupe flavors that dance through the finish, with just a hint of crackle."" 2012-2013 Wine Spectator Biggest Bargain.",https://cdn.shopify.com/s/files/1/2141/9909/products/Yellow_Tail_Moscato_grande.jpg?v=1511858841,₱,549.00,https://boozy.ph/collections/all/products/yellow-tail-moscato-750ml
Yellow Tail Pink Moscato 750ml,"A refreshing, sweet wine with bright strawberry flavors, hints of sherbet and delicate floral notes. The wine has a fine and enticing fizz with a vibrant fresh softness on the palate.",https://cdn.shopify.com/s/files/1/2141/9909/products/Yellow_Tail_Pink_Moscato_grande.jpg?v=1511858870,₱,549.00,https://boozy.ph/collections/all/products/yellow-tail-pink-moscato-750ml
Yellow Tail Reserve Cabernet Sauvignon 750ml,"Bursting with ripe fruit, black cherries, mint and sweet French oak, the velvety smooth tannins provide excellent structure and length to this complex elegant wine. The concentrated blackberry and cassis flavors are complemented by spicy vanillin oak. Enjoy tonight.",https://cdn.shopify.com/s/files/1/2141/9909/products/Yellow_Tail_Reserve_Cabernet_Sauvignon_grande.jpg?v=1511859346,₱,549.00,https://boozy.ph/collections/all/products/yellow-tail-reserve-cabernet-sauvignon-750ml
Yellow Tail Reserve Chardonnay 750ml,"Selected from the Casella family's best parcels of fruit, the wine has received extended time in oak. Tropical fruits explode on the palate with marvelous hints of vanilla and butter on the smooth lingering finish. Pairs with grilled chicken, seafood and veal.",https://cdn.shopify.com/s/files/1/2141/9909/products/Yellow_Tail_Reserve_Chardonnay_grande.jpg?v=1511859527,₱,799.00,https://boozy.ph/collections/all/products/yellow-tail-reserve-chardonnay-750ml
Yellow Tail Reserve Merlot 750ml,"Rich, fruity nose of ripe blackberry and dark chocolate aromas with underlying nuances of sweet oak. The palate boasts layers of black cherry, vanilla and mocha combining in a soft, velvety mouth-feel. Good texture, balanced tannins and a hint of spice make for a long finish.",https://cdn.shopify.com/s/files/1/2141/9909/products/Yellow_Tail_Reserve_Merlot_grande.jpg?v=1511859181,₱,799.00,https://boozy.ph/collections/all/products/yellow-tail-reserve-merlot-750ml
Yellow Tail Reserve Shiraz 750ml,"This Shiraz reveals aromas of ripe cherry, blackberry, chocolate and mocha. The palate is crammed with intense, concentrated fruit, complemented by spicy notes, and soft, well-structured tannins. A step up, this red offers more intense fruit, and a longer, more solid finish.",https://cdn.shopify.com/s/files/1/2141/9909/products/Yellow_Tail_Reserve_Shiraz_grande.jpg?v=1511859425,₱,799.00,https://boozy.ph/collections/all/products/yellow-tail-reserve-shiraz-750ml
Yellow Tail Shiraz 750ml,"""This vibrant red shows juicy blackberry flavors and hints of spice, finishing with an open texture."" The palate is perfectly balanced, with soft tannins and fine French oak, complemented by ripe fruit flavors.",https://cdn.shopify.com/s/files/1/2141/9909/products/Yellow_Tail_Shiraz_grande.jpg?v=1511858985,₱,799.00,https://boozy.ph/collections/all/products/yellow-tail-shiraz-750ml
Yellow Tail Shiraz Cabernet 750ml,"Full-flavored and bursting with fruit, this wine offers a delightful mixture of peppery, spicy notes, mixed with jammy flavors of black currant and blueberry. Moderately tannic, this wine pairs well with most well-flavored pork and beef dishes, especially if they are spicy.",https://cdn.shopify.com/s/files/1/2141/9909/products/Yellow_Tail_Shiraz_Cabernet_grande.jpg?v=1511859096,₱,549.00,https://boozy.ph/collections/all/products/yellow-tail-shiraz-cabernet-750ml
Zeffer Ginger Beer 330ml,"A refreshing natural ginger beer made from freshly fermented ginger root. To give this some extra kick Zeffer have infused KawaKawa leaves, a native New Zealand tree spice.",https://cdn.shopify.com/s/files/1/2141/9909/products/zeffer_ginger_beer_grande.jpg?v=1502352813,₱,549.00,https://boozy.ph/collections/all/products/zeffer-ginger-beer-330ml
Zubrovka Bison Vodka 700ml,"Zubrówka is one of the most famous Polish vodkas out there, with its famous stem of Bison Grass in the bottle.",https://cdn.shopify.com/s/files/1/2141/9909/products/Zubrovka_Bison_Vodka_grande.jpg?v=1505709318,₱,199.00,https://boozy.ph/collections/all/products/zubrovka-bison-vodka-700ml
02 Lin Soju 360ml 3 Pack,,https://cdn.shopify.com/s/files/1/2141/9909/products/Soju_Bottle_1_grande.jpg?v=1514947931,₱,299.00,https://boozy.ph/collections/all/products/02-lin-soju-360ml-3-pack
